date,type,value
05-12-19 7:03:18,1,4569
05-12-19 7:03:18,2,1484
05-12-19 7:03:18,3,4569
05-12-19 7:03:21,1,3263
05-12-19 7:03:22,4,2149
05-12-19 7:03:22,3,4431
05-12-19 7:03:24,3,3938
05-12-19 7:03:24,4,3388
05-12-19 7:03:27,3,4102
05-12-19 7:03:29,2,4400
05-12-19 7:03:29,2,1710
05-12-19 7:03:32,1,4426
05-12-19 7:03:32,1,1606
05-12-19 7:03:34,1,3742
05-12-19 7:03:35,3,2304
05-12-19 7:03:35,1,3918
05-12-19 7:03:36,1,1765
05-12-19 7:03:37,2,1531
05-12-19 7:03:38,2,1870
05-12-19 7:03:38,1,4528
05-12-19 7:03:38,3,2121
05-12-19 7:03:40,4,3061
05-12-19 7:03:40,2,4230
05-12-19 7:03:45,4,1904
05-12-19 7:03:47,4,3031
05-12-19 7:03:47,2,3219
05-12-19 7:03:49,1,2573
05-12-19 7:03:51,1,3452
05-12-19 7:03:51,3,1806
05-12-19 7:03:51,2,4330
05-12-19 7:03:53,2,2923
05-12-19 7:03:54,2,4069
05-12-19 7:03:55,2,2198
05-12-19 7:03:55,4,1863
05-12-19 7:03:55,1,1704
05-12-19 7:03:56,2,3476
05-12-19 7:03:58,1,1627
05-12-19 7:04:01,2,2159
05-12-19 7:04:01,1,1599
05-12-19 7:04:02,3,3628
05-12-19 7:04:03,2,3392
05-12-19 7:04:04,3,2083
05-12-19 7:04:04,1,1723
05-12-19 7:04:05,1,2788
05-12-19 7:04:06,3,4045
05-12-19 7:04:08,2,4436
05-12-19 7:04:09,1,4469
05-12-19 7:04:09,2,3052
05-12-19 7:04:10,2,2132
05-12-19 7:04:12,2,4551
05-12-19 7:04:15,1,4501
05-12-19 7:04:17,2,4346
05-12-19 7:04:17,3,3702
05-12-19 7:04:19,3,4514
05-12-19 7:04:20,4,4506
05-12-19 7:04:21,1,2297
05-12-19 7:04:23,2,1800
05-12-19 7:04:24,1,2505
05-12-19 7:04:24,1,2504
05-12-19 7:04:25,3,3794
05-12-19 7:04:26,2,2200
05-12-19 7:04:26,4,4365
05-12-19 7:04:27,1,3588
05-12-19 7:04:27,1,2923
05-12-19 7:04:28,3,1508
05-12-19 7:04:29,3,3110
05-12-19 7:04:31,4,1563
05-12-19 7:04:33,1,3425
05-12-19 7:04:34,4,3432
05-12-19 7:04:35,2,4047
05-12-19 7:04:35,2,3806
05-12-19 7:04:37,1,3731
05-12-19 7:04:37,1,4158
05-12-19 7:04:39,1,3638
05-12-19 7:04:40,1,4449
05-12-19 7:04:40,3,3637
05-12-19 7:04:41,3,4089
05-12-19 7:04:41,3,3640
05-12-19 7:04:42,3,1522
05-12-19 7:04:44,1,1631
05-12-19 7:04:46,1,4477
05-12-19 7:04:47,1,2718
05-12-19 7:04:48,2,3328
05-12-19 7:04:51,4,3751
05-12-19 7:04:51,2,2032
05-12-19 7:04:52,1,4322
05-12-19 7:04:54,1,1865
05-12-19 7:04:54,3,2487
05-12-19 7:04:55,4,1957
05-12-19 7:04:55,2,4456
05-12-19 7:05:01,3,4336
05-12-19 7:05:04,4,3573
05-12-19 7:05:04,2,4184
05-12-19 7:05:05,2,3174
05-12-19 7:05:06,4,2883
05-12-19 7:05:06,4,3954
05-12-19 7:05:07,2,3596
05-12-19 7:05:09,4,4552
05-12-19 7:05:10,3,3404
05-12-19 7:05:13,3,1796
05-12-19 7:05:13,1,3206
05-12-19 7:05:13,3,1796
05-12-19 7:05:13,4,3435
05-12-19 7:05:14,4,4243
05-12-19 7:05:15,3,3163
05-12-19 7:05:15,1,1492
05-12-19 7:05:15,3,3160
05-12-19 7:05:16,2,3025
05-12-19 7:05:19,2,2661
05-12-19 7:05:21,1,4441
05-12-19 7:05:26,2,3625
05-12-19 7:05:26,3,3553
05-12-19 7:05:27,1,4391
05-12-19 7:05:30,3,4430
05-12-19 7:05:36,1,2085
05-12-19 7:05:36,1,2573
05-12-19 7:05:36,1,2573
05-12-19 7:05:39,1,3222
05-12-19 7:05:39,3,3222
05-12-19 7:05:44,2,4411
05-12-19 7:05:44,4,1603
05-12-19 7:05:44,3,3184
05-12-19 7:05:46,1,1518
05-12-19 7:05:48,2,1611
05-12-19 7:05:48,4,1778
05-12-19 7:05:48,1,4158
05-12-19 7:05:51,4,2339
05-12-19 7:05:54,2,4441
05-12-19 7:05:54,3,4441
05-12-19 7:05:55,2,4561
05-12-19 7:05:57,1,3578
05-12-19 7:05:58,2,3752
05-12-19 7:05:59,2,2825
05-12-19 7:06:04,2,4432
05-12-19 7:06:05,3,1792
05-12-19 7:06:09,4,2365
05-12-19 7:06:11,1,2171
05-12-19 7:06:13,3,2182
05-12-19 7:06:16,1,1618
05-12-19 7:06:17,3,3207
05-12-19 7:06:18,1,3317
05-12-19 7:06:18,4,3897
05-12-19 7:06:20,2,3369
05-12-19 7:06:24,2,2696
05-12-19 7:06:26,1,4562
05-12-19 7:06:27,1,4473
05-12-19 7:06:28,3,3422
05-12-19 7:06:29,3,2276
05-12-19 7:06:29,3,3761
05-12-19 7:06:33,1,2194
05-12-19 7:06:35,1,1981
05-12-19 7:06:36,4,4139
05-12-19 7:06:37,2,2348
05-12-19 7:06:39,2,4536
05-12-19 7:06:39,3,2112
05-12-19 7:06:40,3,3837
05-12-19 7:06:40,4,3821
05-12-19 7:06:43,1,1687
05-12-19 7:06:43,3,2759
05-12-19 7:06:45,1,3131
05-12-19 7:06:47,3,3543
05-12-19 7:06:49,3,4477
05-12-19 7:06:50,3,4266
05-12-19 7:06:55,2,3881
05-12-19 7:06:57,4,3838
05-12-19 7:06:57,3,4122
05-12-19 7:06:58,1,3941
05-12-19 7:07:01,2,1583
05-12-19 7:07:02,1,2085
05-12-19 7:07:03,4,3026
05-12-19 7:07:04,1,3964
05-12-19 7:07:06,3,2838
05-12-19 7:07:09,1,1494
05-12-19 7:07:10,1,1488
05-12-19 7:07:12,2,3876
05-12-19 7:07:13,3,3531
05-12-19 7:07:14,2,1781
05-12-19 7:07:14,1,2776
05-12-19 7:07:17,1,1899
05-12-19 7:07:18,2,3440
05-12-19 7:07:18,2,1813
05-12-19 7:07:18,3,4263
05-12-19 7:07:19,4,3516
05-12-19 7:07:22,3,1980
05-12-19 7:07:26,2,2240
05-12-19 7:07:27,4,3469
05-12-19 7:07:27,1,1474
05-12-19 7:07:29,1,4123
05-12-19 7:07:29,1,4444
05-12-19 7:07:31,2,2028
05-12-19 7:07:32,3,4530
05-12-19 7:07:33,2,2420
05-12-19 7:07:34,4,4200
05-12-19 7:07:35,3,3882
05-12-19 7:07:38,1,1496
05-12-19 7:07:41,3,4272
05-12-19 7:07:46,4,3801
05-12-19 7:07:49,1,1600
05-12-19 7:07:50,4,3959
05-12-19 7:07:51,1,4391
05-12-19 7:07:52,4,4380
05-12-19 7:07:53,1,4477
05-12-19 7:07:54,1,3313
05-12-19 7:07:54,4,2402
05-12-19 7:07:56,1,3944
05-12-19 7:07:56,1,4149
05-12-19 7:07:57,4,1425
05-12-19 7:07:57,3,1509
05-12-19 7:07:57,2,4400
05-12-19 7:07:57,2,4342
05-12-19 7:07:58,4,4346
05-12-19 7:08:01,2,1703
05-12-19 7:08:02,3,2980
05-12-19 7:08:04,1,2603
05-12-19 7:08:06,3,3888
05-12-19 7:08:08,2,3053
05-12-19 7:08:11,1,1488
05-12-19 7:08:15,1,1493
05-12-19 7:08:20,2,4392
05-12-19 7:08:22,3,3781
05-12-19 7:08:24,3,1968
05-12-19 7:08:24,3,1606
05-12-19 7:08:26,1,4510
05-12-19 7:08:27,1,1737
05-12-19 7:08:29,3,3459
05-12-19 7:08:32,1,4353
05-12-19 7:08:35,2,4435
05-12-19 7:08:35,2,4223
05-12-19 7:08:36,4,4140
05-12-19 7:08:37,4,2001
05-12-19 7:08:39,4,2498
05-12-19 7:08:41,2,3302
05-12-19 7:08:41,2,4315
05-12-19 7:08:46,2,2636
05-12-19 7:08:46,2,4569
05-12-19 7:08:49,1,2400
05-12-19 7:08:49,1,1496
05-12-19 7:08:50,2,2401
05-12-19 7:08:50,2,2400
05-12-19 7:08:50,2,3090
05-12-19 7:08:54,2,2457
05-12-19 7:08:55,4,3947
05-12-19 7:08:55,1,2198
05-12-19 7:08:56,3,4563
05-12-19 7:08:59,2,2054
05-12-19 7:09:00,1,3882
05-12-19 7:09:03,1,1500
05-12-19 7:09:04,2,1982
05-12-19 7:09:07,2,3949
05-12-19 7:09:08,2,3208
05-12-19 7:09:09,3,3718
05-12-19 7:09:09,1,1564
05-12-19 7:09:10,3,4112
05-12-19 7:09:10,3,1603
05-12-19 7:09:13,1,4441
05-12-19 7:09:15,4,1519
05-12-19 7:09:16,4,1652
05-12-19 7:09:16,1,4264
05-12-19 7:09:18,4,1903
05-12-19 7:09:19,1,1932
05-12-19 7:09:21,1,4497
05-12-19 7:09:22,3,1586
05-12-19 7:09:23,4,3236
05-12-19 7:09:24,4,1771
05-12-19 7:09:24,4,1611
05-12-19 7:09:25,4,2144
05-12-19 7:09:27,4,1901
05-12-19 7:09:27,1,1504
05-12-19 7:09:28,2,4490
05-12-19 7:09:28,2,4242
05-12-19 7:09:34,1,4479
05-12-19 7:09:34,1,1482
05-12-19 7:09:35,1,4384
05-12-19 7:09:36,1,4406
05-12-19 7:09:37,2,3708
05-12-19 7:09:37,3,4386
05-12-19 7:09:37,1,4385
05-12-19 7:09:37,2,3845
05-12-19 7:09:41,1,2478
05-12-19 7:09:41,1,1875
05-12-19 7:09:41,3,1915
05-12-19 7:09:42,3,4092
05-12-19 7:09:42,2,1496
05-12-19 7:09:44,1,4039
05-12-19 7:09:45,4,1602
05-12-19 7:09:47,3,2075
05-12-19 7:09:49,2,4458
05-12-19 7:09:50,2,4461
05-12-19 7:09:52,2,1637
05-12-19 7:09:52,3,2940
05-12-19 7:09:54,1,1587
05-12-19 7:09:54,2,1873
05-12-19 7:09:54,1,1495
05-12-19 7:09:55,3,2706
05-12-19 7:09:55,3,3127
05-12-19 7:09:58,2,3045
05-12-19 7:10:00,3,4525
05-12-19 7:10:04,4,3357
05-12-19 7:10:04,2,4159
05-12-19 7:10:05,2,3062
05-12-19 7:10:07,1,4533
05-12-19 7:10:08,1,1575
05-12-19 7:10:15,1,2909
05-12-19 7:10:19,1,1479
05-12-19 7:10:26,4,3473
05-12-19 7:10:26,1,1490
05-12-19 7:10:28,2,3880
05-12-19 7:10:29,1,1599
05-12-19 7:10:29,1,4030
05-12-19 7:10:30,4,4248
05-12-19 7:10:31,2,3883
05-12-19 7:10:31,2,4343
05-12-19 7:10:31,1,4343
05-12-19 7:10:31,2,2194
05-12-19 7:10:34,3,2884
05-12-19 7:10:37,2,2127
05-12-19 7:10:38,3,4220
05-12-19 7:10:38,2,3624
05-12-19 7:10:40,4,3325
05-12-19 7:10:43,1,3539
05-12-19 7:10:45,3,3578
05-12-19 7:10:47,1,1624
05-12-19 7:10:47,1,2036
05-12-19 7:10:48,4,1543
05-12-19 7:10:50,2,3865
05-12-19 7:10:55,1,4561
05-12-19 7:10:57,4,1559
05-12-19 7:11:00,2,1594
05-12-19 7:11:01,1,3248
05-12-19 7:11:06,3,2751
05-12-19 7:11:08,3,2315
05-12-19 7:11:11,1,1479
05-12-19 7:11:11,2,4384
05-12-19 7:11:12,3,4410
05-12-19 7:11:12,1,3300
05-12-19 7:11:13,2,4133
05-12-19 7:11:16,2,2491
05-12-19 7:11:18,2,1571
05-12-19 7:11:20,2,1756
05-12-19 7:11:21,1,3619
05-12-19 7:11:21,1,3694
05-12-19 7:11:22,4,4327
05-12-19 7:11:23,1,4327
05-12-19 7:11:23,2,4327
05-12-19 7:11:24,2,3202
05-12-19 7:11:27,3,3173
05-12-19 7:11:30,1,1696
05-12-19 7:11:33,3,2618
05-12-19 7:11:37,2,3636
05-12-19 7:11:37,1,3902
05-12-19 7:11:37,2,3902
05-12-19 7:11:38,4,2572
05-12-19 7:11:38,1,3902
05-12-19 7:11:43,2,4557
05-12-19 7:11:43,1,1515
05-12-19 7:11:43,4,1493
05-12-19 7:11:43,4,2410
05-12-19 7:11:44,4,2300
05-12-19 7:11:44,2,3886
05-12-19 7:11:45,2,4406
05-12-19 7:11:45,2,1704
05-12-19 7:11:48,4,3352
05-12-19 7:11:52,4,3445
05-12-19 7:11:52,3,1603
05-12-19 7:11:52,2,4472
05-12-19 7:11:58,1,1594
05-12-19 7:11:59,4,3047
05-12-19 7:12:03,2,2474
05-12-19 7:12:04,3,4020
05-12-19 7:12:05,1,4494
05-12-19 7:12:07,1,3247
05-12-19 7:12:09,1,3745
05-12-19 7:12:12,4,2705
05-12-19 7:12:14,1,4555
05-12-19 7:12:16,4,2548
05-12-19 7:12:26,3,2789
05-12-19 7:12:28,1,1443
05-12-19 7:12:28,1,4564
05-12-19 7:12:29,3,1951
05-12-19 7:12:29,4,1597
05-12-19 7:12:29,2,1481
05-12-19 7:12:31,4,3959
05-12-19 7:12:38,3,4173
05-12-19 7:12:40,2,4317
05-12-19 7:12:43,2,2961
05-12-19 7:12:44,1,3569
05-12-19 7:12:44,2,3570
05-12-19 7:12:47,3,1541
05-12-19 7:12:57,3,3258
05-12-19 7:12:57,2,3257
05-12-19 7:12:57,2,3676
05-12-19 7:12:58,1,3109
05-12-19 7:12:59,1,4563
05-12-19 7:12:59,1,1537
05-12-19 7:13:00,2,2911
05-12-19 7:13:00,2,2320
05-12-19 7:13:01,2,4559
05-12-19 7:13:03,1,4448
05-12-19 7:13:04,3,4440
05-12-19 7:13:05,1,4044
05-12-19 7:13:05,3,2937
05-12-19 7:13:07,4,4062
05-12-19 7:13:09,2,2876
05-12-19 7:13:11,1,3900
05-12-19 7:13:14,2,3663
05-12-19 7:13:15,2,3181
05-12-19 7:13:16,3,2200
05-12-19 7:13:16,3,1855
05-12-19 7:13:18,1,2143
05-12-19 7:13:22,2,4376
05-12-19 7:13:22,1,2990
05-12-19 7:13:23,3,2364
05-12-19 7:13:26,2,4454
05-12-19 7:13:27,2,3718
05-12-19 7:13:28,2,1639
05-12-19 7:13:28,2,4441
05-12-19 7:13:30,2,4280
05-12-19 7:13:30,3,3738
05-12-19 7:13:31,3,3221
05-12-19 7:13:35,2,4454
05-12-19 7:13:36,1,4303
05-12-19 7:13:36,1,1587
05-12-19 7:13:37,3,2936
05-12-19 7:13:38,3,4383
05-12-19 7:13:41,2,4439
05-12-19 7:13:42,1,4366
05-12-19 7:13:43,3,3320
05-12-19 7:13:44,1,4320
05-12-19 7:13:48,3,4271
05-12-19 7:13:48,1,3044
05-12-19 7:13:48,2,4107
05-12-19 7:13:54,2,4238
05-12-19 7:13:55,2,3782
05-12-19 7:13:56,3,2210
05-12-19 7:13:57,2,2666
05-12-19 7:13:58,3,3843
05-12-19 7:13:58,1,3136
05-12-19 7:14:05,2,1911
05-12-19 7:14:05,1,4532
05-12-19 7:14:08,1,1962
05-12-19 7:14:14,3,4126
05-12-19 7:14:14,2,4432
05-12-19 7:14:16,1,1651
05-12-19 7:14:17,2,3156
05-12-19 7:14:17,4,2850
05-12-19 7:14:18,2,2071
05-12-19 7:14:18,2,2423
05-12-19 7:14:21,1,4564
05-12-19 7:14:21,3,4356
05-12-19 7:14:23,2,4162
05-12-19 7:14:23,4,3346
05-12-19 7:14:25,2,2034
05-12-19 7:14:26,1,1599
05-12-19 7:14:26,3,3289
05-12-19 7:14:26,2,1946
05-12-19 7:14:28,1,3110
05-12-19 7:14:31,4,3246
05-12-19 7:14:32,3,2336
05-12-19 7:14:34,4,4413
05-12-19 7:14:36,2,3064
05-12-19 7:14:37,1,3546
05-12-19 7:14:37,1,1583
05-12-19 7:14:38,1,1595
05-12-19 7:14:40,2,4420
05-12-19 7:14:40,1,3706
05-12-19 7:14:46,2,1586
05-12-19 7:14:49,2,3665
05-12-19 7:14:50,4,3393
05-12-19 7:14:52,2,2774
05-12-19 7:14:52,1,2425
05-12-19 7:14:53,2,4320
05-12-19 7:14:56,1,4001
05-12-19 7:14:56,3,1757
05-12-19 7:14:57,1,4388
05-12-19 7:15:00,3,2322
05-12-19 7:15:01,1,2977
05-12-19 7:15:03,1,1482
05-12-19 7:15:09,1,1514
05-12-19 7:15:10,2,3091
05-12-19 7:15:12,1,3892
05-12-19 7:15:13,1,4231
05-12-19 7:15:14,4,3021
05-12-19 7:15:16,2,4564
05-12-19 7:15:17,1,4010
05-12-19 7:15:20,1,2756
05-12-19 7:15:20,4,1604
05-12-19 7:15:22,3,4288
05-12-19 7:15:23,1,3053
05-12-19 7:15:24,2,2787
05-12-19 7:15:25,1,2079
05-12-19 7:15:25,2,1811
05-12-19 7:15:27,2,3071
05-12-19 7:15:28,2,3166
05-12-19 7:15:31,1,2331
05-12-19 7:15:31,3,2332
05-12-19 7:15:32,1,1767
05-12-19 7:15:32,2,2333
05-12-19 7:15:33,1,2332
05-12-19 7:15:34,1,1627
05-12-19 7:15:34,2,2022
05-12-19 7:15:35,1,2002
05-12-19 7:15:36,2,3047
05-12-19 7:15:37,1,4566
05-12-19 7:15:38,1,3202
05-12-19 7:15:43,1,4137
05-12-19 7:15:47,3,1494
05-12-19 7:15:49,4,1604
05-12-19 7:15:50,1,4558
05-12-19 7:15:51,1,2401
05-12-19 7:15:53,3,3750
05-12-19 7:15:53,4,2902
05-12-19 7:15:54,4,2306
05-12-19 7:15:59,4,2818
05-12-19 7:15:59,1,4228
05-12-19 7:16:01,4,4100
05-12-19 7:16:06,3,3455
05-12-19 7:16:06,1,1551
05-12-19 7:16:07,2,4291
05-12-19 7:16:07,3,3153
05-12-19 7:16:08,3,3757
05-12-19 7:16:08,2,1857
05-12-19 7:16:09,2,2189
05-12-19 7:16:09,1,4409
05-12-19 7:16:10,2,1825
05-12-19 7:16:10,3,3239
05-12-19 7:16:15,2,2803
05-12-19 7:16:15,1,3526
05-12-19 7:16:17,1,2582
05-12-19 7:16:19,3,4000
05-12-19 7:16:22,1,1939
05-12-19 7:16:22,4,2545
05-12-19 7:16:23,3,2292
05-12-19 7:16:25,2,4543
05-12-19 7:16:29,2,1780
05-12-19 7:16:30,3,1478
05-12-19 7:16:30,2,3895
05-12-19 7:16:32,2,1607
05-12-19 7:16:33,2,4093
05-12-19 7:16:34,1,2591
05-12-19 7:16:35,1,3278
05-12-19 7:16:36,1,3560
05-12-19 7:16:39,3,3927
05-12-19 7:16:41,3,2368
05-12-19 7:16:44,3,3304
05-12-19 7:16:44,4,2844
05-12-19 7:16:47,1,2344
05-12-19 7:16:47,2,4292
05-12-19 7:16:50,2,1558
05-12-19 7:16:52,3,3260
05-12-19 7:16:53,1,4015
05-12-19 7:16:53,4,2409
05-12-19 7:16:54,1,4095
05-12-19 7:16:55,1,4544
05-12-19 7:16:55,1,3904
05-12-19 7:16:56,2,1636
05-12-19 7:16:56,4,3375
05-12-19 7:17:01,2,1478
05-12-19 7:17:02,3,2435
05-12-19 7:17:05,2,3830
05-12-19 7:17:07,1,1622
05-12-19 7:17:09,4,4185
05-12-19 7:17:13,2,2822
05-12-19 7:17:14,3,4249
05-12-19 7:17:15,1,4557
05-12-19 7:17:17,4,4264
05-12-19 7:17:19,2,2881
05-12-19 7:17:20,3,4516
05-12-19 7:17:21,1,3934
05-12-19 7:17:25,2,3963
05-12-19 7:17:27,4,1815
05-12-19 7:17:28,2,1642
05-12-19 7:17:33,1,2846
05-12-19 7:17:33,3,2944
05-12-19 7:17:33,3,4381
05-12-19 7:17:34,4,4382
05-12-19 7:17:36,1,3892
05-12-19 7:17:36,3,2798
05-12-19 7:17:38,2,2989
05-12-19 7:17:38,1,3294
05-12-19 7:17:40,4,3846
05-12-19 7:17:40,2,4519
05-12-19 7:17:41,4,3417
05-12-19 7:17:41,1,1489
05-12-19 7:17:43,3,3072
05-12-19 7:17:43,3,3069
05-12-19 7:17:43,1,1746
05-12-19 7:17:43,2,3070
05-12-19 7:17:45,4,4246
05-12-19 7:17:49,1,2745
05-12-19 7:17:53,4,4436
05-12-19 7:17:58,3,1611
05-12-19 7:18:00,1,1586
05-12-19 7:18:02,3,2244
05-12-19 7:18:02,1,1575
05-12-19 7:18:06,1,3933
05-12-19 7:18:08,2,2134
05-12-19 7:18:12,3,4037
05-12-19 7:18:12,3,1801
05-12-19 7:18:13,4,2839
05-12-19 7:18:15,2,4429
05-12-19 7:18:18,4,3062
05-12-19 7:18:21,1,3460
05-12-19 7:18:22,3,4353
05-12-19 7:18:23,2,2263
05-12-19 7:18:25,4,1579
05-12-19 7:18:28,2,1488
05-12-19 7:18:29,4,3997
05-12-19 7:18:30,3,2000
05-12-19 7:18:33,3,3592
05-12-19 7:18:37,4,2651
05-12-19 7:18:37,3,3999
05-12-19 7:18:40,2,3714
05-12-19 7:18:40,1,3793
05-12-19 7:18:40,4,1594
05-12-19 7:18:41,2,4194
05-12-19 7:18:44,2,3856
05-12-19 7:18:44,4,4564
05-12-19 7:18:45,3,4173
05-12-19 7:18:46,1,4429
05-12-19 7:18:46,3,3885
05-12-19 7:18:47,1,1505
05-12-19 7:18:47,2,2814
05-12-19 7:18:49,3,2130
05-12-19 7:18:50,2,2200
05-12-19 7:18:53,4,3450
05-12-19 7:18:54,4,4288
05-12-19 7:18:56,2,1640
05-12-19 7:18:58,2,3249
05-12-19 7:18:58,3,2649
05-12-19 7:18:59,1,3704
05-12-19 7:19:01,3,4282
05-12-19 7:19:01,2,2199
05-12-19 7:19:03,3,2132
05-12-19 7:19:03,4,2137
05-12-19 7:19:03,1,2132
05-12-19 7:19:04,3,1634
05-12-19 7:19:05,1,4534
05-12-19 7:19:06,3,2383
05-12-19 7:19:07,2,3315
05-12-19 7:19:09,3,4027
05-12-19 7:19:10,1,1438
05-12-19 7:19:11,2,1707
05-12-19 7:19:12,2,2106
05-12-19 7:19:14,2,3129
05-12-19 7:19:14,1,1852
05-12-19 7:19:14,1,1782
05-12-19 7:19:15,2,2761
05-12-19 7:19:16,2,2208
05-12-19 7:19:18,2,4436
05-12-19 7:19:23,2,3906
05-12-19 7:19:23,1,4413
05-12-19 7:19:29,2,3579
05-12-19 7:19:30,1,3989
05-12-19 7:19:32,1,1499
05-12-19 7:19:33,3,3571
05-12-19 7:19:33,2,4150
05-12-19 7:19:35,3,3446
05-12-19 7:19:36,1,2315
05-12-19 7:19:37,3,1531
05-12-19 7:19:38,2,4307
05-12-19 7:19:42,3,1611
05-12-19 7:19:46,4,3682
05-12-19 7:19:46,2,1591
05-12-19 7:19:47,1,2596
05-12-19 7:19:51,2,4182
05-12-19 7:19:52,1,1665
05-12-19 7:19:52,1,2979
05-12-19 7:19:52,1,3147
05-12-19 7:19:56,4,4371
05-12-19 7:19:56,4,3249
05-12-19 7:19:58,2,3814
05-12-19 7:19:59,4,4339
05-12-19 7:19:59,2,1777
05-12-19 7:19:59,1,2513
05-12-19 7:20:00,3,2710
05-12-19 7:20:03,1,3907
05-12-19 7:20:08,2,4546
05-12-19 7:20:08,1,3883
05-12-19 7:20:10,2,1843
05-12-19 7:20:10,4,1830
05-12-19 7:20:11,4,2922
05-12-19 7:20:11,4,1651
05-12-19 7:20:15,2,4200
05-12-19 7:20:15,1,1944
05-12-19 7:20:16,1,2110
05-12-19 7:20:17,2,1845
05-12-19 7:20:19,4,4138
05-12-19 7:20:20,2,1979
05-12-19 7:20:21,3,2778
05-12-19 7:20:23,2,4064
05-12-19 7:20:24,1,1495
05-12-19 7:20:30,1,4558
05-12-19 7:20:31,2,3062
05-12-19 7:20:33,2,1857
05-12-19 7:20:33,2,4451
05-12-19 7:20:34,2,2751
05-12-19 7:20:34,3,1828
05-12-19 7:20:35,4,3843
05-12-19 7:20:36,3,3689
05-12-19 7:20:36,2,3842
05-12-19 7:20:36,2,4411
05-12-19 7:20:39,3,2362
05-12-19 7:20:41,4,1656
05-12-19 7:20:42,2,2096
05-12-19 7:20:43,3,1487
05-12-19 7:20:43,1,3464
05-12-19 7:20:44,4,1618
05-12-19 7:20:49,1,3772
05-12-19 7:20:51,1,4503
05-12-19 7:20:52,3,4003
05-12-19 7:20:56,1,1510
05-12-19 7:20:58,2,2017
05-12-19 7:21:00,3,3620
05-12-19 7:21:05,4,4324
05-12-19 7:21:05,1,4043
05-12-19 7:21:07,2,4129
05-12-19 7:21:09,1,3310
05-12-19 7:21:09,1,2756
05-12-19 7:21:11,1,2376
05-12-19 7:21:12,1,4453
05-12-19 7:21:18,2,1591
05-12-19 7:21:18,2,2272
05-12-19 7:21:19,3,1527
05-12-19 7:21:21,4,3489
05-12-19 7:21:24,1,4553
05-12-19 7:21:24,3,3064
05-12-19 7:21:25,2,3429
05-12-19 7:21:26,1,4374
05-12-19 7:21:28,2,4106
05-12-19 7:21:28,3,3399
05-12-19 7:21:31,2,3610
05-12-19 7:21:35,4,3218
05-12-19 7:21:38,1,1486
05-12-19 7:21:40,1,4143
05-12-19 7:21:40,4,2565
05-12-19 7:21:40,1,3508
05-12-19 7:21:41,1,4361
05-12-19 7:21:42,4,4191
05-12-19 7:21:43,1,1711
05-12-19 7:21:45,1,3745
05-12-19 7:21:46,1,1594
05-12-19 7:21:47,2,4193
05-12-19 7:21:47,3,2089
05-12-19 7:21:48,4,3032
05-12-19 7:21:48,2,2586
05-12-19 7:21:48,3,3826
05-12-19 7:21:48,1,1598
05-12-19 7:21:49,1,3172
05-12-19 7:21:50,2,4198
05-12-19 7:21:55,1,1495
05-12-19 7:21:56,1,4043
05-12-19 7:21:56,1,1900
05-12-19 7:21:57,1,2699
05-12-19 7:21:57,2,1671
05-12-19 7:21:58,1,1496
05-12-19 7:22:04,2,1569
05-12-19 7:22:05,1,4464
05-12-19 7:22:06,1,2773
05-12-19 7:22:06,2,1863
05-12-19 7:22:06,4,2763
05-12-19 7:22:07,3,3673
05-12-19 7:22:13,1,4209
05-12-19 7:22:14,4,3993
05-12-19 7:22:16,3,3444
05-12-19 7:22:18,1,1649
05-12-19 7:22:23,1,2177
05-12-19 7:22:24,2,3099
05-12-19 7:22:25,1,1493
05-12-19 7:22:27,3,2522
05-12-19 7:22:27,1,4489
05-12-19 7:22:30,1,4352
05-12-19 7:22:33,3,1489
05-12-19 7:22:35,2,2656
05-12-19 7:22:36,2,1489
05-12-19 7:22:36,3,3373
05-12-19 7:22:37,3,4374
05-12-19 7:22:37,2,2910
05-12-19 7:22:37,4,4438
05-12-19 7:22:38,4,3412
05-12-19 7:22:39,2,3229
05-12-19 7:22:39,4,4144
05-12-19 7:22:44,4,2640
05-12-19 7:22:44,1,3980
05-12-19 7:22:47,2,2209
05-12-19 7:22:47,2,3209
05-12-19 7:22:48,2,4302
05-12-19 7:22:51,3,4394
05-12-19 7:22:51,3,4393
05-12-19 7:22:52,2,4433
05-12-19 7:22:53,3,4089
05-12-19 7:22:53,3,1925
05-12-19 7:22:58,1,2187
05-12-19 7:23:00,1,4198
05-12-19 7:23:02,2,2312
05-12-19 7:23:03,1,4403
05-12-19 7:23:04,1,1487
05-12-19 7:23:04,2,3084
05-12-19 7:23:09,1,1575
05-12-19 7:23:10,3,1668
05-12-19 7:23:10,2,1667
05-12-19 7:23:11,2,4015
05-12-19 7:23:12,4,3575
05-12-19 7:23:15,1,4343
05-12-19 7:23:15,2,4430
05-12-19 7:23:18,1,2182
05-12-19 7:23:19,2,1659
05-12-19 7:23:19,2,4432
05-12-19 7:23:21,4,1661
05-12-19 7:23:21,2,1657
05-12-19 7:23:22,2,1480
05-12-19 7:23:23,4,4319
05-12-19 7:23:23,2,1774
05-12-19 7:23:23,4,2135
05-12-19 7:23:24,4,4001
05-12-19 7:23:24,4,1775
05-12-19 7:23:24,2,3778
05-12-19 7:23:24,4,2682
05-12-19 7:23:26,4,4478
05-12-19 7:23:27,2,4004
05-12-19 7:23:27,2,4005
05-12-19 7:23:29,2,4245
05-12-19 7:23:32,1,4086
05-12-19 7:23:32,4,2139
