date,value,type
10:44:14,3350,4
10:44:15,4242,1
10:44:15,4100,1
10:44:17,4259,1
10:44:22,4553,2
10:44:22,3435,4
10:44:25,4446,2
10:44:29,1504,1
10:44:31,3350,2
10:44:42,1531,2
10:44:43,1498,3
10:44:44,4302,3
10:44:47,1999,3
10:44:51,1545,2
10:45:01,1608,4
10:45:10,1611,1
10:45:13,4519,2
10:45:13,3961,1
10:45:15,4449,1
10:45:16,2051,2
10:45:17,3896,2
10:45:19,4393,2
10:45:21,1618,1
10:45:21,2829,3
10:45:27,4373,2
10:45:28,1956,1
10:45:32,4447,2
10:45:36,3966,1
10:45:42,2963,4
10:45:44,1850,4
10:45:49,2326,1
10:45:49,4570,1
10:45:51,4452,2
10:45:51,2192,1
10:45:52,4358,2
10:46:06,3780,1
10:46:09,3508,3
10:46:12,3057,1
10:46:14,4246,2
10:46:15,3909,4
10:46:18,2314,4
10:46:19,4252,1
10:46:25,4455,1
10:46:25,1513,3
10:46:29,1621,1
10:46:36,4182,4
10:46:37,1754,1
10:46:42,3866,4
10:46:42,3849,4
10:46:48,4568,2
10:46:49,3160,4
10:46:49,1567,1
10:46:50,1499,1
10:46:52,4572,2
10:46:56,1712,3
10:46:58,1651,1
10:47:04,3583,2
10:47:05,3961,2
10:47:13,1610,1
10:47:14,1620,1
10:47:15,4500,3
10:47:16,4451,1
10:47:19,4446,1
10:47:20,3623,4
10:47:20,4144,4
10:47:25,1504,2
10:47:29,4500,1
10:47:31,3889,2
10:47:31,1618,1
10:47:37,4500,1
10:47:38,1712,2
10:47:40,2687,1
10:47:44,1706,4
10:47:51,1504,1
10:47:55,1772,1
10:47:57,2622,1
10:48:03,1654,4
10:48:13,3682,2
10:48:13,4263,1
10:48:17,4499,2
10:48:19,4457,2
10:48:19,4450,2
10:48:20,1886,3
10:48:25,2778,2
10:48:37,1503,1
10:48:37,4448,4
10:48:45,3517,4
10:48:53,2570,4
10:48:56,1742,1
10:48:56,4503,2
10:49:07,4450,1
10:49:12,2214,1
10:49:12,1717,2
10:49:13,2573,3
10:49:15,4520,1
10:49:17,1600,1
10:49:18,4460,1
10:49:19,1518,1
10:49:20,4523,4
10:49:22,1505,1
10:49:22,3770,2
10:49:22,4522,2
10:49:22,4238,1
10:49:22,4522,1
10:49:25,1811,1
10:49:26,1641,4
10:49:27,4453,1
10:49:30,2612,4
10:49:34,4564,1
10:49:35,2573,1
10:49:39,3318,2
10:49:43,1557,2
10:49:45,1617,1
10:49:46,2839,4
10:49:49,4444,2
10:49:53,1613,1
10:50:00,2875,2
10:50:01,3711,2
10:50:08,3790,2
10:50:09,1510,1
10:50:11,4172,1
10:50:21,4333,1
10:50:21,1498,1
10:50:22,2440,4
10:50:22,4448,4
10:50:22,1647,2
10:50:24,2510,2
10:50:28,2439,2
10:50:34,1638,1
10:50:35,2660,3
10:50:41,3749,2
10:50:44,1527,2
10:50:44,4355,1
10:50:48,4453,1
10:50:49,4451,2
10:50:52,4368,2
10:50:53,4511,1
10:50:54,3987,4
10:50:55,2354,4
10:50:56,1595,2
10:50:57,4457,4
10:50:58,2207,1
10:51:03,4531,2
10:51:06,3864,1
10:51:06,3985,1
10:51:12,1533,1
10:51:16,4180,4
10:51:18,1556,2
10:51:18,1601,2
10:51:24,2373,3
10:51:28,2077,4
10:51:32,4330,1
10:51:32,2666,2
10:51:41,2296,2
10:51:44,1499,1
10:51:49,3890,2
10:51:53,1516,1
10:51:56,2501,1
10:51:59,4455,3
10:52:00,2558,4
10:52:07,1601,1
10:52:07,4345,2
10:52:07,4485,4
10:52:11,1675,2
10:52:12,4556,1
10:52:16,4575,2
10:52:18,2266,2
10:52:18,2266,1
10:52:19,4266,4
10:52:24,1497,1
10:52:26,4108,3
10:52:32,1506,2
10:52:36,4424,1
10:52:36,2152,2
10:52:44,2112,2
10:52:47,3881,1
10:52:48,1844,4
10:52:53,1513,2
10:53:17,1516,1
10:53:21,1743,3
10:53:33,2756,1
10:53:35,1511,1
10:53:36,4333,2
10:53:40,4553,2
10:53:44,1615,2
10:53:45,2464,2
10:53:45,1667,4
10:53:46,2226,2
10:53:46,1607,1
10:53:49,2206,1
10:53:49,2173,3
10:53:50,2440,4
10:53:51,4556,1
10:53:52,2750,1
10:53:52,2426,3
10:53:56,1651,1
10:54:08,2694,2
10:54:11,2261,1
10:54:13,1497,3
10:54:14,1560,1
10:54:18,3516,3
10:54:20,4451,2
10:54:21,2065,1
10:54:24,1618,1
10:54:25,1495,2
10:54:37,3109,3
10:54:38,3911,1
10:54:40,2167,2
10:54:47,1631,1
10:54:48,4200,1
10:54:49,2712,1
10:54:50,2095,2
10:54:51,3292,2
10:54:56,4440,4
10:54:58,1608,1
10:55:00,4447,2
10:55:00,1534,1
10:55:01,4430,4
10:55:03,1743,1
10:55:07,1805,2
10:55:11,4252,2
10:55:13,2452,2
10:55:19,4556,1
10:55:26,4112,1
10:55:30,4209,2
10:55:32,1515,1
10:55:41,3579,2
10:55:41,2208,1
10:55:46,4470,1
10:55:52,4003,1
10:55:54,2952,2
10:55:57,1959,2
10:55:58,4561,1
10:56:08,3897,1
10:56:12,4470,4
10:56:20,2218,1
10:56:23,4346,2
10:56:26,2338,4
10:56:31,3458,2
10:56:32,2739,2
10:56:32,4461,1
10:56:39,1970,1
10:56:51,1653,2
10:56:51,4314,2
10:56:53,1602,1
10:56:54,2215,1
10:56:58,1959,3
10:57:06,1529,2
10:57:18,3164,4
10:57:21,2117,4
10:57:21,1652,4
10:57:23,3944,1
10:57:29,4448,2
10:57:32,2306,2
10:57:36,4369,2
10:57:37,1600,1
10:57:39,1519,1
10:57:47,3329,4
10:57:49,1658,4
10:57:52,4025,3
10:57:54,3793,1
10:57:56,3213,2
10:57:56,1674,2
10:58:05,4449,2
10:58:07,3854,2
10:58:11,1611,1
10:58:11,3907,1
10:58:12,3906,1
10:58:13,3904,2
10:58:13,3922,1
10:58:15,1622,1
10:58:18,2227,1
10:58:19,3814,4
10:58:23,4575,1
10:58:31,1521,1
10:58:31,1798,1
10:58:35,4418,2
10:58:35,1651,2
10:58:36,3331,1
10:58:37,1511,2
10:58:43,2073,2
10:58:44,4540,1
10:58:44,4420,1
10:58:48,1725,1
10:58:51,4338,3
10:58:56,4428,2
10:58:58,3757,3
10:58:58,3883,1
10:58:58,3756,2
10:59:00,2221,1
10:59:02,4445,1
10:59:04,4452,1
10:59:05,1449,1
10:59:07,2500,1
10:59:08,4064,1
10:59:09,4064,1
10:59:11,1686,1
10:59:11,2015,4
10:59:22,3904,1
10:59:24,4134,1
10:59:25,1619,1
10:59:30,4453,1
10:59:30,3978,1
10:59:34,4338,1
10:59:38,2994,3
10:59:44,3907,1
10:59:50,1532,2
10:59:51,2337,1
10:59:52,1949,2
10:59:54,4447,1
10:59:57,4460,1
11:00:03,4450,1
11:00:03,3746,4
11:00:04,4574,2
11:00:07,4214,1
11:00:08,3884,2
11:00:08,1453,2
11:00:09,1658,2
11:00:15,3412,2
11:00:16,3907,1
11:00:20,2776,1
11:00:22,2518,4
11:00:22,1820,2
11:00:23,2513,4
11:00:26,1538,1
11:00:28,4473,1
11:00:28,1876,3
11:00:29,3880,2
11:00:32,1530,1
11:00:37,3429,1
11:00:39,3914,4
11:00:48,3954,1
11:00:52,2411,1
11:00:55,2107,1
11:00:59,1513,1
11:01:03,1533,1
11:01:08,3548,4
11:01:15,3700,3
11:01:29,2757,4
11:01:36,1509,1
11:01:42,3300,2
11:01:46,4570,1
11:01:46,4334,2
11:01:47,4398,1
11:01:47,1525,1
11:01:47,4578,1
11:01:54,2172,2
11:01:54,1500,1
11:01:55,1502,2
11:02:03,3205,2
11:02:05,1513,2
11:02:12,4488,4
11:02:15,2220,1
11:02:15,1519,3
11:02:17,3638,1
11:02:21,1496,1
11:02:22,4278,1
11:02:22,4277,1
11:02:22,3497,1
11:02:30,3022,4
11:02:30,4004,1
11:02:35,4569,1
11:02:41,2213,1
11:02:41,2087,3
11:02:44,1509,1
11:02:46,3177,1
11:02:58,2341,1
11:03:02,4229,2
11:03:02,4230,3
11:03:03,3590,2
11:03:08,4545,3
11:03:15,4438,1
11:03:21,1725,1
11:03:24,4434,1
11:03:26,4203,2
11:03:29,2458,3
11:03:31,1621,1
11:03:47,1490,2
11:03:51,4564,1
11:03:53,3859,2
11:03:55,1520,1
11:03:56,1506,1
11:03:59,1603,2
11:04:00,2341,4
11:04:03,2190,3
11:04:10,4163,4
11:04:22,4171,1
11:04:33,4028,1
11:04:37,3600,2
11:04:38,1502,1
11:04:45,1637,1
11:04:50,4214,2
11:04:50,4475,1
11:04:52,3920,1
11:04:53,4314,2
11:05:03,4273,4
11:05:06,2341,4
11:05:18,1667,1
11:05:19,3322,4
11:05:19,2868,2
11:05:28,2897,2
11:05:28,3760,1
11:05:31,4503,3
11:05:35,4507,2
11:05:38,1543,1
11:05:39,4547,1
11:05:43,3259,2
11:05:49,4508,2
11:05:49,4066,4
11:05:51,3372,4
11:05:51,1708,2
11:05:52,4452,1
11:05:52,4450,1
11:05:59,2906,2
11:06:04,4449,2
11:06:10,2623,1
11:06:12,4459,2
11:06:14,1509,1
11:06:16,2227,1
11:06:18,4569,2
11:06:18,2459,2
11:06:26,1534,1
11:06:27,3708,2
11:06:36,2993,3
11:06:38,1524,1
11:06:40,4067,4
11:06:44,1627,1
11:06:45,3895,1
11:06:51,2161,1
11:06:53,4146,1
11:06:54,4288,4
11:06:54,2660,4
11:06:54,1504,1
11:07:01,3888,4
11:07:08,2687,2
11:07:11,3040,1
11:07:12,1628,3
11:07:14,1621,1
11:07:17,4402,3
11:07:18,4309,1
11:07:20,3447,1
11:07:22,2367,1
11:07:22,2380,2
11:07:24,4063,3
11:07:25,4540,1
11:07:27,4454,1
11:07:31,4444,2
11:07:35,4239,4
11:07:35,4261,4
11:07:37,3000,2
11:07:37,4435,3
11:07:41,2314,3
11:07:47,4487,1
11:07:50,2343,2
11:07:52,1523,2
11:08:01,3217,2
11:08:10,3187,4
11:08:17,2207,1
11:08:18,4562,1
11:08:26,2138,2
11:08:33,4569,1
11:08:36,4467,1
11:08:39,3059,1
11:08:47,1689,1
11:08:51,4420,1
11:08:52,4435,3
11:08:54,1631,2
11:08:57,3824,4
11:08:58,3823,1
11:09:03,1958,1
11:09:04,4565,1
11:09:12,3296,2
11:09:13,1494,2
11:09:13,3274,1
11:09:23,4421,1
11:09:32,3647,3
11:09:37,4398,2
11:09:40,4219,1
11:09:41,2894,2
11:09:44,4161,4
11:09:47,4347,3
11:09:48,1500,1
11:09:51,2295,1
11:10:02,4453,2
11:10:03,1536,1
11:10:04,2204,2
11:10:12,1632,1
11:10:15,1647,2
11:10:21,4555,1
11:10:23,1624,1
11:10:28,3915,2
11:10:33,4402,1
11:10:34,3903,1
11:10:37,1569,1
11:10:42,4459,1
11:10:44,3918,1
11:10:44,3677,2
11:10:46,4271,1
11:10:47,2810,3
11:10:49,3352,4
11:10:52,1634,1
11:10:57,1653,2
11:10:58,4461,1
11:11:00,1624,2
11:11:02,4464,2
11:11:04,2329,1
11:11:05,3325,2
11:11:07,1503,4
11:11:09,3914,1
11:11:09,1940,2
11:11:12,3238,4
11:11:13,4577,1
11:11:16,2207,1
11:11:24,4468,1
11:11:28,2226,3
11:11:32,4029,1
11:11:35,4333,1
11:11:43,1600,3
11:11:49,3388,3
11:11:50,4218,4
11:11:50,3057,1
11:11:51,4441,3
11:11:53,3229,4
11:11:55,3277,2
11:11:55,2318,4
11:11:56,2222,1
11:11:58,1633,2
11:12:00,1527,4
11:12:04,3917,1
11:12:04,1506,2
11:12:05,4490,1
11:12:06,4040,4
11:12:10,1914,3
11:12:10,1537,1
11:12:12,3355,1
11:12:22,1904,1
11:12:27,2715,4
11:12:28,2377,2
11:12:41,1989,2
11:12:42,1630,1
11:12:47,4443,2
11:12:47,1736,1
11:12:56,1990,2
11:13:03,1632,2
11:13:08,1707,3
11:13:08,2218,2
11:13:08,4480,2
11:13:15,1662,1
11:13:18,1524,1
11:13:19,3187,2
11:13:23,2482,4
11:13:24,1503,2
11:13:26,1505,1
11:13:29,1750,2
11:13:30,1638,2
11:13:31,2851,2
11:13:35,1554,2
11:13:39,3999,1
11:13:41,4502,2
11:13:41,3919,4
11:13:44,4454,1
11:13:46,1501,2
11:13:51,2944,4
11:13:59,3903,3
11:14:00,4459,2
11:14:11,1506,3
11:14:17,1506,2
11:14:20,1656,2
11:14:23,2450,1
11:14:27,2229,2
11:14:28,4151,1
11:14:28,2794,1
11:14:28,2150,4
11:14:42,3008,4
11:14:53,4435,2
11:14:54,3780,3
11:14:59,2125,1
11:15:00,2958,2
11:15:09,4532,2
11:15:13,3326,4
11:15:13,3004,1
11:15:22,2210,2
11:15:26,4316,1
11:15:26,2607,2
11:15:28,2220,1
11:15:30,4400,1
11:15:30,4558,2
11:15:31,4331,2
11:15:33,1495,2
11:15:40,1509,2
11:15:40,3898,1
11:15:45,2995,1
11:15:45,2994,1
11:15:48,4089,2
11:15:52,1614,2
11:15:54,1982,2
11:15:54,1982,1
11:15:55,4237,1
11:15:58,1504,1
11:16:06,2382,2
11:16:09,3626,2
11:16:11,1527,1
11:16:12,2997,1
11:16:13,1962,1
11:16:18,1533,1
11:16:20,3451,4
11:16:21,1534,2
11:16:29,1528,1
11:16:30,2442,1
11:16:39,1566,4
11:16:43,3218,4
11:16:56,3968,3
11:16:58,4562,1
11:17:12,1682,2
11:17:14,4465,2
11:17:15,2219,1
11:17:19,4347,1
11:17:22,1626,1
11:17:23,4541,2
11:17:31,3904,2
11:17:36,1531,3
11:17:36,1522,1
11:17:41,1540,1
11:17:44,2844,2
11:17:45,4068,1
11:17:52,3261,2
11:17:53,1615,1
11:17:54,1614,1
11:17:56,1512,3
11:18:01,4441,2
11:18:27,2228,1
11:18:30,4500,2
11:18:32,1691,2
11:18:33,2999,2
11:18:42,3420,3
11:18:47,1518,1
11:18:53,1536,1
11:18:56,2220,1
11:18:56,3868,2
11:18:56,2910,4
11:18:58,1523,1
11:19:01,4563,4
11:19:08,1840,2
11:19:10,1522,1
11:19:12,3213,1
11:19:17,4462,2
11:19:20,1497,4
11:19:20,2684,4
11:19:26,4098,3
11:19:26,4096,1
11:19:28,4236,1
11:19:30,3032,2
11:19:41,2761,4
11:19:41,4528,2
11:19:43,1619,4
11:19:53,3654,1
11:19:59,2225,3
11:20:07,3742,1
11:20:13,2809,4
11:20:15,3996,3
11:20:23,4467,1
11:20:27,3790,1
11:20:29,4252,1
11:20:33,2372,1
11:20:33,1519,1
11:20:50,1629,3
11:20:52,2325,2
11:20:53,4168,1
11:20:54,2859,1
11:21:00,3902,1
11:21:00,4460,2
11:21:02,4423,1
11:21:03,1631,1
11:21:05,3913,2
11:21:07,4039,2
11:21:11,1684,4
11:21:17,3916,2
11:21:19,3053,1
11:21:20,1658,1
11:21:20,4405,2
11:21:24,1680,1
11:21:28,2230,1
11:21:30,2624,4
11:21:31,4500,1
11:21:32,1542,2
11:21:44,3651,1
11:21:49,1617,1
11:21:49,4157,4
11:21:50,1572,1
11:21:52,3906,2
11:21:55,4263,3
11:22:09,1522,1
11:22:13,1636,1
11:22:20,3291,2
11:22:30,1509,1
11:22:30,2201,4
11:22:42,3047,4
11:22:50,3923,4
11:22:50,3693,2
11:22:57,2253,4
11:22:58,3908,1
11:23:02,4415,1
11:23:07,4153,2
11:23:12,4533,2
11:23:20,4465,1
11:23:26,2183,1
11:23:29,4145,1
11:23:35,4440,1
11:23:44,2222,1
11:23:49,4434,3
11:23:55,1505,1
11:23:55,3959,2
11:23:58,1699,1
11:24:13,3518,2
11:24:14,4558,1
11:24:15,3975,2
11:24:17,4455,1
11:24:19,4575,2
11:24:19,3654,3
11:24:23,1643,4
11:24:23,3730,3
11:24:23,2448,1
11:24:27,1511,1
11:24:31,2609,2
11:24:33,1637,1
11:24:33,3348,2
11:24:34,1625,2
11:24:35,1665,3
11:24:37,2999,1
11:24:37,4563,4
11:24:38,1622,4
11:24:45,4258,1
11:24:46,1498,1
11:24:47,2477,2
11:24:49,2284,1
11:24:50,1726,1
11:24:50,1969,1
11:24:52,1515,1
11:24:52,3906,1
11:24:56,3623,2
11:25:01,4189,1
11:25:06,3009,3
11:25:07,1522,1
11:25:10,4205,3
11:25:10,1758,2
11:25:12,3318,3
11:25:12,1514,1
11:25:24,3604,2
11:25:25,2342,2
11:25:31,1518,1
11:25:33,4450,1
11:25:35,4464,1
11:25:39,3385,3
11:25:42,2527,4
11:25:43,3137,3
11:25:45,4578,3
11:25:47,1814,1
11:25:52,1620,4
11:25:57,1481,1
11:26:03,1532,2
11:26:04,1518,2
11:26:06,3318,1
11:26:10,2345,2
11:26:15,4418,1
11:26:17,3696,2
11:26:18,1638,1
11:26:20,2006,4
11:26:20,4446,1
11:26:22,1508,1
11:26:23,3890,4
11:26:24,4349,1
11:26:26,1880,4
11:26:33,2197,3
11:26:33,3720,1
11:26:34,4425,1
11:26:39,4415,3
11:26:40,1941,2
11:26:45,3604,3
11:26:53,3903,1
11:27:01,4021,3
11:27:04,4541,1
11:27:05,4453,1
11:27:12,1916,2
11:27:17,4448,2
11:27:19,4367,1
11:27:28,1526,3
11:27:31,4564,1
11:27:32,1902,4
11:27:40,1683,1
11:27:41,2933,1
11:27:47,4005,1
11:27:51,2561,1
11:27:52,1644,1
11:27:55,1509,1
11:27:59,2873,1
11:28:00,3143,4
11:28:06,1528,1
11:28:18,1630,1
11:28:19,1633,1
11:28:21,4444,3
11:28:36,2735,1
11:28:36,2972,1
11:28:38,2348,4
11:28:39,1818,1
11:28:40,3192,3
11:28:41,1541,1
11:28:42,1527,1
11:28:42,1528,2
11:28:43,1518,1
11:28:47,4324,2
11:28:53,1818,2
11:29:03,2227,1
11:29:12,1513,1
11:29:16,4527,4
11:29:16,2475,4
11:29:18,4207,1
11:29:18,1524,1
11:29:19,2320,4
11:29:31,4577,1
11:29:32,2225,1
11:29:33,2227,2
11:29:41,3006,4
11:29:41,3236,3
11:29:44,2042,4
11:29:46,4451,2
11:29:48,1665,3
11:29:50,1603,1
11:29:51,1723,1
11:29:54,4275,1
11:30:00,1671,2
11:30:03,4468,2
11:30:05,1524,1
11:30:08,4188,3
11:30:08,1502,1
11:30:12,1980,2
11:30:22,4448,2
11:30:24,4243,1
11:30:26,2216,1
11:30:29,4474,1
11:30:31,3039,3
11:30:33,4074,1
11:30:38,1615,3
11:30:42,1521,1
11:30:45,4009,1
11:30:46,4249,2
11:30:47,2720,1
11:30:52,3326,4
11:30:53,1671,1
11:30:57,4433,1
11:31:00,2943,2
11:31:01,1836,2
11:31:04,4308,2
11:31:09,4579,2
11:31:10,1630,3
11:31:11,3050,1
11:31:12,1876,1
11:31:15,2973,2
11:31:17,1662,2
11:31:26,3912,1
11:31:29,3957,1
11:31:30,3552,2
11:31:32,2363,4
11:31:34,2239,2
11:31:43,4583,1
11:31:43,4559,2
11:31:52,2354,1
11:31:53,1843,2
11:31:55,1774,4
11:31:55,1521,1
11:31:57,4169,4
11:31:57,1545,3
11:31:59,4544,1
11:31:59,4451,2
11:32:04,3922,1
11:32:09,3925,2
11:32:20,3020,1
11:32:22,2758,1
11:32:23,2233,1
11:32:23,4576,2
11:32:24,2550,2
11:32:26,2230,1
11:32:34,1485,3
11:32:37,2732,2
11:32:39,3036,4
11:32:45,4242,2
11:32:45,1524,3
11:32:53,1626,1
11:33:02,4462,2
11:33:04,2100,2
11:33:07,4466,2
11:33:14,3590,4
11:33:20,2992,3
11:33:22,2944,2
11:33:23,3902,1
11:33:25,2229,1
11:33:26,1661,2
11:33:41,3294,3
11:33:42,4563,1
11:33:46,2228,1
11:33:49,3455,1
11:33:54,2890,2
11:33:58,1585,1
11:34:07,4470,1
11:34:18,2221,1
11:34:20,1474,1
11:34:23,4456,2
11:34:24,4429,4
11:34:25,1521,1
11:34:25,1625,2
11:34:28,2555,1
11:34:33,4442,4
11:34:33,3600,2
11:34:38,2335,2
11:34:39,1781,1
11:34:48,1497,1
11:34:50,4396,2
11:34:50,2906,1
11:34:51,2558,1
11:34:55,1636,1
11:35:03,1705,2
11:35:10,1700,1
11:35:15,1543,1
11:35:18,3903,1
11:35:29,2223,3
11:35:29,2156,1
11:35:29,3645,2
11:35:32,3238,1
11:35:32,1524,1
11:35:33,2350,3
11:35:34,3722,3
11:35:36,1612,2
11:35:42,4191,1
11:35:44,2188,1
11:35:45,1669,1
11:35:47,1524,1
11:35:51,2609,2
11:35:54,2977,1
11:35:56,2963,4
11:36:02,4146,4
11:36:06,3474,1
11:36:06,1512,1
11:36:07,3410,2
11:36:07,1558,1
11:36:08,1669,1
11:36:12,3905,2
11:36:13,3954,2
11:36:34,2083,2
11:36:35,3419,4
11:36:37,3232,2
11:36:46,1676,1
11:36:48,3849,2
11:36:49,3046,2
11:36:51,4275,2
11:36:53,4561,1
11:36:56,4439,1
11:36:59,3925,2
11:36:59,3245,3
11:37:00,4236,1
11:37:05,1991,2
11:37:05,2974,1
11:37:06,3881,2
11:37:08,1881,1
11:37:10,1657,2
11:37:12,1516,1
11:37:15,4434,1
11:37:24,2370,3
11:37:26,3937,1
11:37:30,1524,1
11:37:30,1510,1
11:37:36,4243,2
11:37:38,2758,1
11:37:40,1548,1
11:37:46,2316,3
11:37:47,4234,4
11:37:51,3727,3
11:37:52,3158,2
11:37:53,3817,2
11:37:55,1584,1
11:37:56,4583,2
11:38:06,2614,4
11:38:07,2997,2
11:38:09,3250,2
11:38:10,3697,3
11:38:10,3695,2
11:38:18,1537,3
11:38:18,4219,1
11:38:18,4449,1
11:38:29,2916,2
11:38:31,4457,1
11:38:38,4376,3
11:38:45,1628,1
11:38:50,1712,1
11:38:50,4583,1
11:38:50,4388,1
11:39:00,3847,2
11:39:02,1638,2
11:39:03,1628,3
11:39:10,3761,2
11:39:14,2780,4
11:39:26,1529,3
11:39:29,2607,2
11:39:33,4566,2
11:39:34,2118,2
11:39:36,4563,1
11:39:39,4567,1
11:39:46,4456,1
11:39:49,4346,1
11:39:52,4580,1
11:39:59,4574,1
11:40:05,3113,1
11:40:09,2883,3
11:40:10,4566,2
11:40:17,1531,1
11:40:19,2013,3
11:40:20,3443,4
11:40:21,1652,1
11:40:24,1667,1
11:40:24,4445,1
11:40:29,4058,2
11:40:36,4562,1
11:40:40,3974,4
11:40:44,4210,1
11:40:45,4453,1
11:40:48,2855,1
11:40:49,4243,2
11:40:52,1723,1
11:40:53,4201,4
11:40:59,3911,1
11:41:03,1521,1
11:41:04,2347,2
11:41:06,4471,1
11:41:07,4093,2
11:41:16,4539,2
11:41:17,4469,1
11:41:22,3470,1
11:41:25,4469,3
11:41:29,4317,2
11:41:30,1540,1
11:41:30,4459,1
11:41:36,4180,4
11:41:36,3201,4
11:41:36,4060,4
11:41:40,3507,2
11:41:40,3777,2
11:41:48,2230,1
11:41:54,1518,1
11:41:57,4564,1
11:41:59,3888,4
11:42:03,4586,1
11:42:05,3648,1
11:42:05,4462,1
11:42:05,2023,1
11:42:07,1533,3
11:42:08,4468,1
11:42:14,1526,4
11:42:17,1542,2
11:42:23,4190,1
11:42:27,1725,1
11:42:32,1547,1
11:42:36,1524,2
11:42:40,3929,1
11:42:48,1640,1
11:42:48,2916,2
11:42:52,4459,1
11:42:58,4470,4
11:43:02,4195,4
11:43:10,1643,2
11:43:14,4452,2
11:43:15,2229,1
11:43:22,3178,2
11:43:24,3153,3
11:43:26,2875,2
11:43:32,3371,2
11:43:33,4367,4
11:43:36,4461,2
11:43:40,2858,2
11:43:44,4334,4
11:43:51,2040,4
11:43:56,1601,1
11:43:59,1729,1
11:44:05,1809,2
11:44:08,1558,2
11:44:10,1668,4
11:44:11,1662,3
11:44:20,1539,1
11:44:26,1549,1
11:44:30,2851,1
11:44:37,4126,1
11:44:38,3791,2
11:44:44,4531,1
11:44:45,4586,1
11:44:47,4578,3
11:44:49,3636,4
11:44:49,1873,1
11:44:55,1735,1
11:45:02,3322,3
11:45:06,3152,1
11:45:06,4472,1
11:45:08,1621,2
11:45:15,3772,1
11:45:19,1637,1
11:45:22,2694,2
11:45:22,1631,4
11:45:23,4080,1
11:45:23,3006,1
11:45:29,4370,2
11:45:31,1752,1
11:45:34,1651,1
11:45:44,2230,1
11:46:04,1748,4
11:46:04,4094,1
11:46:04,3548,4
11:46:07,4569,1
11:46:09,4400,1
11:46:10,4566,2
11:46:10,1521,2
11:46:17,1522,1
11:46:18,2031,1
11:46:19,4420,3
11:46:22,4473,4
11:46:23,4472,1
11:46:23,1629,2
11:46:28,2813,1
11:46:30,2289,1
11:46:32,3927,1
11:46:37,2542,4
11:46:41,2698,2
11:46:46,4558,1
11:46:47,1641,1
11:46:47,4164,2
11:46:48,1796,2
11:46:53,4106,2
11:47:00,1630,4
11:47:00,4484,1
11:47:07,1545,1
11:47:09,2552,2
11:47:11,4471,1
11:47:14,1608,3
11:47:18,3727,1
11:47:20,1560,1
11:47:21,1687,1
11:47:26,4509,2
11:47:26,1546,2
11:47:28,2509,2
11:47:31,4459,1
11:47:31,2176,3
11:47:32,1998,1
11:47:39,3333,2
11:47:40,4465,1
11:47:40,4444,2
11:47:42,3217,2
11:47:45,2808,2
11:47:45,1534,1
11:47:47,4506,1
11:47:47,4428,2
11:47:52,1493,2
11:47:53,4552,1
11:47:55,3917,1
11:47:57,3790,2
11:48:02,1785,1
11:48:03,1513,1
11:48:08,1627,4
11:48:09,1628,1
11:48:11,1852,2
11:48:12,1529,2
11:48:13,3187,1
11:48:19,2141,4
11:48:24,3231,4
11:48:26,3528,3
11:48:27,4452,1
11:48:28,3679,4
11:48:29,1524,1
11:48:29,1634,1
11:48:32,1626,1
11:48:34,2108,2
11:48:39,1525,1
11:48:46,2443,2
11:48:48,1553,1
11:48:50,4577,1
11:48:51,4174,1
11:48:53,2807,4
11:48:54,4487,1
11:49:00,2384,1
11:49:04,1676,4
11:49:08,1671,2
11:49:14,2139,1
11:49:16,1543,1
11:49:23,3855,2
11:49:26,4547,3
11:49:27,1518,1
11:49:29,3476,1
11:49:34,2627,4
11:49:35,1619,1
11:49:36,4445,2
11:49:39,4142,1
11:49:42,1543,1
11:49:44,4482,2
11:49:55,1538,3
11:49:57,4202,1
11:50:01,1544,3
11:50:08,3761,3
11:50:08,3000,1
11:50:11,1511,1
11:50:11,2180,4
11:50:18,4577,3
11:50:30,1644,1
11:50:31,1623,1
11:50:36,1889,1
11:50:37,3293,1
11:50:39,2257,1
11:50:45,2501,1
11:50:47,4474,1
11:50:48,3068,1
11:50:48,3911,2
11:50:49,2662,1
11:50:49,2090,2
11:50:51,1647,1
11:50:55,3893,2
11:50:57,4223,1
11:51:01,3990,1
11:51:12,4449,4
11:51:13,4588,1
11:51:13,1700,2
11:51:15,4486,2
11:51:18,1803,2
11:51:22,1634,1
11:51:25,1699,1
11:51:35,4463,1
11:51:36,2262,2
11:51:37,1633,1
11:51:37,3462,4
11:51:46,1645,1
11:51:50,3926,1
11:51:52,1524,2
11:51:57,4425,2
11:52:07,1530,1
11:52:10,2104,4
11:52:12,3622,1
11:52:19,3034,2
11:52:22,4462,2
11:52:25,4470,1
11:52:28,4564,1
11:52:36,4288,2
11:52:36,1643,4
11:52:41,1553,1
11:52:41,1515,1
11:52:43,1677,3
11:52:44,3156,2
11:52:45,4089,2
11:52:45,1536,2
11:52:50,3827,2
11:52:50,2278,4
11:52:53,3751,3
11:52:57,2564,1
11:52:57,1707,4
11:53:02,2197,1
11:53:04,3011,4
11:53:05,4513,1
11:53:06,1759,1
11:53:08,1527,1
11:53:09,3411,3
11:53:09,4569,1
11:53:14,1624,1
11:53:14,4453,1
11:53:18,3445,3
11:53:20,2215,1
11:53:21,1651,1
11:53:21,1596,2
11:53:22,2225,1
11:53:32,4452,4
11:53:33,1911,1
11:53:35,1547,1
